RamanShift,Residual
1216.0,-0.08241328890919974
1217.0,-0.14358916908037753
1218.0,-0.1615722970749618
1219.0,-0.1651589329952336
1220.0,-0.15054984355905615
1221.0,-0.1516172431852839
1222.0,-0.16234173176903918
1223.0,-0.18458143694343432
1224.0,-0.14277672670588865
1225.0,-0.06272411034789238
1226.0,-0.07323260262072898
1227.0,-0.09034744053483162
1228.0,-0.12050868300744179
1229.0,-0.14467821112977003
1230.0,-0.15839912537259765
1231.0,-0.15991682054048517
1232.0,-0.1369765640986415
1233.0,-0.11269520027040968
1234.0,-0.08827918543960081
1235.0,-0.07633871901679187
1236.0,-0.058629133035485975
1237.0,-0.02003703297512438
1238.0,-0.06641065443693435
1239.0,-0.10722358474021818
1240.0,-0.08051530897577158
1241.0,-0.040617800980190216
1242.0,-0.01167723127699552
1243.0,-0.03189068740991724
1244.0,-0.05781406794612087
1245.0,-0.08004480494560672
1246.0,-0.04010536263605888
1247.0,-0.0684305570123793
1248.0,-0.12921771941276605
1249.0,-0.1449516564232093
1250.0,-0.15480455704250862
1251.0,-0.15989100737074186
1252.0,-0.15513650317191047
1253.0,-0.17779195844696444
1254.0,-0.229833422137027
1255.0,-0.22076445746782933
1256.0,-0.1836086560479031
1257.0,-0.11773985990904273
1258.0,-0.13611536540318023
1259.0,-0.12699151427414782
1260.0,-0.08025767963141578
1261.0,-0.099620211542983
1262.0,-0.10600937322208182
1263.0,-0.11825036625374369
1264.0,-0.11658190562062787
1265.0,-0.12162715444279115
1266.0,-0.1654871841035273
1267.0,-0.17228391282608016
1268.0,-0.1770094674183336
1269.0,-0.19086139013312095
1270.0,-0.21158207913587845
1271.0,-0.2549339612302173
1272.0,-0.3177689137607072
1273.0,-0.3426301799930277
1274.0,-0.38070424348929566
1275.0,-0.49188159876582255
1276.0,-0.4617851792771714
1277.0,-0.41845772821678573
1278.0,-0.4910361083654795
1279.0,-0.5720418090460266
1280.0,-0.6470876761925657
1281.0,-0.6188799983929262
1282.0,-0.565253275669688
1283.0,-0.52112452687345
1284.0,-0.4865861101078834
1285.0,-0.38641547129253684
1286.0,-0.27477287764017655
1287.0,-0.2861213299805939
1288.0,-0.2018509138969272
1289.0,-0.12366214794364773
1290.0,-0.11618540777560044
1291.0,-0.1195149956286791
1292.0,-0.1327100128835496
1293.0,-0.17213042509861606
1294.0,-0.15811864610761933
1295.0,-0.11237309642104545
1296.0,-0.10617372781731255
1297.0,-0.11636183476273346
1298.0,-0.12864902148017146
1299.0,-0.022387142086588527
1300.0,0.01965313026577087
1301.0,0.015499291931913545
1302.0,0.05105660262461946
1303.0,0.0638862089375866
1304.0,0.056553733935689285
1305.0,0.08312866614303246
1306.0,0.052770336388031455
1307.0,-0.016123290963400358
1308.0,0.10582634273773471
1309.0,0.15819438258492666
1310.0,0.153267201751888
1311.0,0.22059485855643923
1312.0,0.19373439549175547
1313.0,0.08624213669174116
1314.0,0.07054138868115808
1315.0,0.12363283284924248
1316.0,0.23448141789862964
1317.0,0.17247114488010326
1318.0,0.16264242684530125
1319.0,0.20072671898774663
1320.0,0.2607697839593636
1321.0,0.24174864851744773
1322.0,0.1574638303964331
1323.0,0.1629277682010826
1324.0,0.18706977662068938
1325.0,0.22358257345133445
1326.0,0.14769922533316118
1327.0,0.1636021570774911
1328.0,0.2702409315213458
1329.0,0.25081920111009093
1330.0,0.21602937260501992
1331.0,0.17311586938178286
1332.0,0.23425689674218741
1333.0,0.24632623069350287
1334.0,0.2206155299518974
1335.0,0.2283145940010845
1336.0,0.21999811862637722
1337.0,0.2014330407180176
1338.0,0.16904438812272463
1339.0,0.1815161912627844
1340.0,0.2226656165158788
1341.0,0.2094306530280503
1342.0,0.21248845832505556
1343.0,0.19199400894577762
1344.0,0.09528482263023147
1345.0,0.0459247989514297
1346.0,0.022754635786760236
1347.0,-0.02969824998883619
1348.0,-0.09899622839047156
1349.0,-0.16384618481680313
1350.0,-0.1428726467614448
1351.0,-0.15452862256708155
1352.0,-0.17972805371358475
1353.0,-0.1202978616240652
1354.0,-0.14245105686140325
1355.0,-0.1776657852082083
1356.0,-0.10343161889043917
1357.0,-0.1270497851245524
1358.0,-0.15416805967473285
1359.0,-0.040172431570336065
1360.0,0.04041633854222254
1361.0,0.08504892454685908
1362.0,0.057610910629438516
1363.0,0.10006563423987813
1364.0,0.13481439678469798
1365.0,0.09422549684284443
1366.0,0.1257230609892871
1367.0,0.10497925380296963
1368.0,-0.004112992584961894
1369.0,0.016843146620709293
1370.0,0.03514433642667658
1371.0,-7.929842138931775e-05
1372.0,0.013117313366859618
1373.0,-0.003402069724680823
1374.0,-0.06678795840893814
1375.0,-0.05745219468350776
1376.0,-0.047240276922005164
1377.0,-0.04397157896085291
1378.0,-0.060606464568302876
1379.0,-0.06367796756600097
1380.0,-0.05043771279959863
1381.0,-0.0754578687374689
1382.0,-0.11696135298070648
1383.0,-0.16908942796974363
1384.0,-0.07878996095404178
1385.0,-0.0503320293669996
1386.0,-0.06956572473975936
1387.0,-0.08105543634820067
1388.0,-0.05459988251156067
1389.0,-0.01490728933427371
1390.0,-0.04578497101946388
1391.0,-0.011871526517173159
1392.0,0.0407916136699113
1393.0,0.027258900789091045
1394.0,-0.01095913826267314
1395.0,-0.037544241495758524
1396.0,0.00149601998172455
1397.0,0.04603447390300269
1398.0,0.0821342031552072
1399.0,0.05317280604755653
1400.0,0.09508938129133365
1401.0,0.1262953584351154
1402.0,0.11416424277910353
1403.0,0.10177605996355477
1404.0,0.09473242859740774
1405.0,0.08489017391810574
1406.0,0.1233104107096592
1407.0,0.16891822361036374
1408.0,0.2183811908908198
1409.0,0.23496481143946726
1410.0,0.23697099294968713
1411.0,0.23338813860308613
1412.0,0.303407854874009
1413.0,0.3074737753300931
1414.0,0.26910203500538243
1415.0,0.21728060983764702
1416.0,0.16210230843408335
1417.0,0.12967969006576727
1418.0,0.18267185925496568
1419.0,0.17096487207309455
1420.0,0.1318321285726753
1421.0,0.07653688241676923
1422.0,0.11532701192816469
1423.0,0.12743890134392355
1424.0,0.06109493873433541
1425.0,0.13582965012790202
1426.0,0.19042416128388875
1427.0,0.20146774786513197
1428.0,0.14628528475078842
1429.0,0.09108423072331387
1430.0,0.06886502120685495
1431.0,-0.0020919801619558864
1432.0,-0.05647437492446705
1433.0,-0.09389595061877282
1434.0,-0.09547858792063824
1435.0,-0.14319623356723005
1436.0,-0.1929482368823046
1437.0,-0.22112767264184302
1438.0,-0.20776091894345844
1439.0,-0.18702016645488628
1440.0,-0.176681629154955
1441.0,-0.17730476453252197
1442.0,-0.16455504294100542
1443.0,-0.1295262248633725
1444.0,-0.07065124738332207
1445.0,-0.03156398485117701
1446.0,-0.021041028489521496
1447.0,-0.03676712612876859
1448.0,-0.010365453666199231
1449.0,0.05295169785688758
1450.0,0.16353254208047574
1451.0,0.23767352854721308
1452.0,0.19894856819647067
1453.0,0.11980486950113162
1454.0,0.006318442708318939
1455.0,-0.06592136375872981
1456.0,-0.03569244743434419
1457.0,-0.19442793886846454
1458.0,-0.30272479347390424
1459.0,-0.29919477778240733
1460.0,-0.2602860993237517
1461.0,-0.25803983014499743
1462.0,-0.2886768911335321
1463.0,-0.31966309600680276
1464.0,-0.35584016681021546
1465.0,-0.402758296356836
1466.0,-0.48342102245770935
1467.0,-0.5290585078154306
1468.0,-0.49094904822742247
1469.0,-0.37389264659188864
1470.0,-0.3288124990963522
1471.0,-0.2901005236667155
1472.0,-0.24684901164934842
1473.0,-0.13827904089926374
1474.0,-0.07057393093449571
1475.0,-0.07060067238955603
1476.0,-0.04172170334686848
1477.0,-0.020485729491222515
1478.0,-0.011891159175757254
1479.0,-0.038978396169580765
1480.0,-0.00591933428207414
1481.0,0.021844279134233258
1482.0,-0.011099377040438813
1483.0,0.015013416018149539
1484.0,0.031772034654347484
1485.0,0.023114156919347942
1486.0,-0.020442351372679773
1487.0,-0.02381651369019988
1488.0,-0.000762209939352318
1489.0,-0.0523181731986211
1490.0,-0.027676922769536212
1491.0,0.015761190057893948
1492.0,0.002046643389687089
1493.0,0.053983156782588027
1494.0,0.06281757532596272
1495.0,-0.04029617717784331
1496.0,-0.042411465556672225
1497.0,-0.05374628919720565
1498.0,-0.07952835287359952
1499.0,-0.04503488908282287
1500.0,-0.014934281562363816
1501.0,0.004438968062961832
1502.0,-0.013413750156664427
1503.0,-0.010371823240548098
1504.0,0.015110878953952259
1505.0,0.07459159008625121
1506.0,0.021896279973334105
1507.0,-0.005954991126243661
1508.0,0.019914781990713167
1509.0,0.062233454517051284
1510.0,0.037683304868369794
1511.0,-0.018769290009607368
1512.0,0.017442215821820563
1513.0,0.03928085321238311
1514.0,0.046169827031069914
1515.0,0.030429779388825073
1516.0,3.194498547866645e-05
1517.0,-0.003030329126783018
1518.0,0.03249541883840991
1519.0,0.0031725065943952295
1520.0,-0.012074433747208086
1521.0,-0.015756964014740606
1522.0,-0.01268799240528867
1523.0,-0.004842618147683914
1524.0,0.009251111606172324
1525.0,0.03404457311455477
1526.0,0.018883011403515622
1527.0,-0.0001813002981649152
1528.0,-0.01635627425274375
1529.0,-0.012683167381590836
1530.0,-0.015979809626604047
1531.0,-0.020807552763366734
1532.0,-0.01624207580949642
1533.0,-0.022251287381531468
1534.0,-0.02532404134777509
1535.0,-0.015398195173948626
1536.0,0.023555158242740785
1537.0,0.03220018676914167
1538.0,0.005605388632342265
1539.0,-0.018640652306100864
1540.0,-0.025368203673436573
1541.0,-0.01526921894541438
1542.0,0.019608741500397615
1543.0,0.04845638065948073
1544.0,0.05659898653413063
1545.0,0.03261953019162291
1546.0,0.001991897520995963
1547.0,-0.007039851831752517
1548.0,0.002031967481113615
1549.0,0.01356152441291661
1550.0,0.003662426178140301
1551.0,-0.007402952827472713
1552.0,-0.0015834938979941565
1553.0,0.037898948854127215
1554.0,0.07852149692942555
1555.0,0.1086713468907794
1556.0,0.023115378086659415
1557.0,0.021791421034152044
1558.0,0.05358688913306457
1559.0,0.03767142502047456
1560.0,0.05303072343774051
1561.0,0.08250219230905687
1562.0,0.12249482305697018
1563.0,0.07538165199771672
1564.0,0.10527594819423701
1565.0,0.16961573641820307
1566.0,0.12072031062954103
1567.0,0.09426022420526943
1568.0,0.06675066997128176
1569.0,0.023543936804978703
1570.0,0.10031091469951119
1571.0,0.12607502920975378
1572.0,0.10998998850161656
1573.0,0.17918275487267157
1574.0,0.1924935956268361
1575.0,0.17427402049286178
1576.0,0.13589912281672106
1577.0,0.11820674870979332
1578.0,0.09933287841843644
1579.0,0.07836838929569423
1580.0,0.07630760241786853
1581.0,0.06450429420590857
1582.0,0.057445209679276105
1583.0,0.07561098274827165
1584.0,0.07492568286924571
1585.0,0.07768369979013245
1586.0,0.08994466495786582
1587.0,0.13691162085127492
1588.0,0.12792125695206785
1589.0,0.10653081210168024
1590.0,0.13502027223801694
1591.0,0.06893810931757603
1592.0,0.029302079880293302
1593.0,0.04243742187953979
1594.0,0.04218991678302571
1595.0,0.023471256016896917
1596.0,0.007564621303215613
1597.0,0.03058833367041914
1598.0,0.07684244906819557
1599.0,0.12332079100369758
1600.0,0.15681528630520014
1601.0,0.040182069262798686
1602.0,-0.01433013615166881
1603.0,-0.01924701490597909
1604.0,0.024134695679359913
1605.0,0.029971386244691603
1606.0,0.03164742156524533
1607.0,0.031545721479388084
1608.0,0.020753279335858493
1609.0,0.01989761813601966
1610.0,0.010769551983858233
1611.0,-0.03310247293812339
1612.0,-0.0436436575811428
1613.0,-0.07441204231007983
1614.0,-0.12607464439310356
1615.0,-0.10871395696036064
1616.0,-0.11377811666930002
1617.0,-0.09566059763876339
1618.0,-0.002028795220562374
1619.0,-0.04900766912222193
1620.0,-0.026434964652111897
1621.0,0.06207727290906523
1622.0,0.09135152481907916
1623.0,0.10246096256501944
1624.0,0.07974614536699469
1625.0,0.011361028633032275
1626.0,0.010731771142953123
1627.0,0.011259338028073274
1628.0,0.012171331579368297
1629.0,0.0197509000503616
1630.0,0.052296569763453676
1631.0,0.08051421860815931
1632.0,0.10168738099384977
1633.0,0.09399696569547802
1634.0,0.12569702908684077
1635.0,0.15589092616768624
1636.0,0.1134141427372787
1637.0,0.09900598955092686
1638.0,0.10408749344098539
1639.0,0.12292791496310405
1640.0,0.11091807443375477
1641.0,0.13954873146950472
1642.0,0.15034190651912938
1643.0,0.09000440604340819
1644.0,0.10417696538872055
1645.0,0.12199652149913487
1646.0,0.13926867224257677
1647.0,0.158645303092913
1648.0,0.11168938436978139
1649.0,0.1058229778702927
1650.0,0.1799299882227238
1651.0,0.21205859736657387
1652.0,0.18370635456850373
1653.0,0.14911790315706241
1654.0,0.18184429197333568
1655.0,0.14184993915085278
1656.0,0.1169602188129155
1657.0,0.11876018376133766
1658.0,0.14998758853577046
1659.0,0.11561570310151827
1660.0,0.08908581344589832
1661.0,0.10820011059676121
1662.0,0.16757224054434608
1663.0,0.14893885782984387
1664.0,0.12294934829557119
1665.0,0.2075781232004154
1666.0,0.1498537611447872
1667.0,0.12401298818306566
1668.0,0.14298557425733024
1669.0,0.12886859143691853
1670.0,0.1387354006605934
1671.0,0.16424364737240663
1672.0,0.20150507422098127
1673.0,0.15939212551037932
1674.0,0.16101211000616375
1675.0,0.16205882590777024
1676.0,0.0945964453033354
1677.0,0.13615888478934854
1678.0,0.11658066488736424
1679.0,0.05134978176964511
1680.0,0.09709277600718941
1681.0,0.12945694576741715
1682.0,0.11983462389067283
1683.0,0.06044381509199043
1684.0,0.07590988601816241
1685.0,0.12201465665855975
1686.0,0.157697693713576
1687.0,0.13843369792429439
1688.0,0.14242626739177022
1689.0,0.08531688699320716
1690.0,0.01901009589262046
1691.0,0.08803707515883519
1692.0,0.06655378693703136
1693.0,0.054502481421029966
1694.0,0.06980366288251082
1695.0,0.07436162347275546
1696.0,0.08633062073427183
1697.0,0.10413496022266652
1698.0,0.12426912908721136
1699.0,0.02203280097738129
1700.0,0.01538809451313328
1701.0,0.02377469031491275
1702.0,-0.04425932599449498
1703.0,-0.029928819584661388
1704.0,-0.02024638527167258
1705.0,-0.014997919421952832
1706.0,0.0016085355802504808
1707.0,-0.06573241758562083
1708.0,-0.07304881129258863
1709.0,-0.015635358875508848
1710.0,0.023255110875002746
1711.0,-0.007015828772274621
1712.0,-0.020297307650609053
1713.0,0.0117320258199939
1714.0,-0.059976256410532655
1715.0,-0.057153133236717876
1716.0,-0.03375560888808344
1717.0,-0.040386157447316155
1718.0,0.014817555016018204
1719.0,0.023519207137327747
1720.0,0.01991460203639408
1721.0,0.05641903363910848
1722.0,0.07180444527642763
1723.0,0.09041693646188871
1724.0,0.09174584217037961
1725.0,0.0270510421513408
1726.0,0.003713630971143517
1727.0,0.014848204366619988
1728.0,0.04408133433401169
1729.0,0.023329330916308982
1730.0,0.009921242076128562
1731.0,0.012826719205311218
1732.0,0.03442985989523615
1733.0,0.06295458818057334
1734.0,0.081175571670255
1735.0,0.08951199654411246
1736.0,0.08680044705699737
1737.0,0.056996444092680495
1738.0,0.09648741182839127
1739.0,0.1391894500485419
1740.0,0.13177897295073784
1741.0,0.13012068660715087
1742.0,0.11016732812978472
1743.0,0.10503013844174339
1744.0,0.15603107620365786
1745.0,0.13411550557976956
1746.0,0.16258336417669403
1747.0,0.1978094609599003
1748.0,0.1575433768264456
1749.0,0.12044570274343495
1750.0,0.12634407554971824
1751.0,0.16313152410037668
1752.0,0.19755225452868158
1753.0,0.2107982901671201
1754.0,0.21964375630195393
1755.0,0.21757335048841878
1756.0,0.1775326670487822
1757.0,0.11333155643573178
1758.0,0.10015596323291212
1759.0,0.12643026269580945
1760.0,0.09366584138177998
1761.0,0.12229050675514488
1762.0,0.15948836123293988
1763.0,0.18263266555505794
1764.0,0.14903807350729312
1765.0,0.1304957538171627
1766.0,0.12220186603256271
1767.0,0.12512634396426484
1768.0,0.15184379438858722
1769.0,0.12128615402526807
1770.0,0.10009372314233993
1771.0,0.10800211984985437
1772.0,0.11999615578046995
1773.0,0.07490088930986921
1774.0,0.06569601975051291
1775.0,0.11613936211564013
1776.0,0.13316893326479845
1777.0,0.09661480344615202
1778.0,0.07520039828483514
1779.0,0.08684149273872407
1780.0,0.05027603721067059
1781.0,0.10731553801396114
1782.0,0.11410178221978047
1783.0,0.03558085530954853
1784.0,0.07512542303781564
1785.0,0.03858094557025181
1786.0,0.01256084065990981
1787.0,0.025049804395507396
1788.0,0.013646537350995734
1789.0,0.03588212745888628
1790.0,0.061210163628094
1791.0,0.07141567308276903
1792.0,0.028041408956036764
1793.0,0.05929137279220076
1794.0,0.07978157324004088
1795.0,0.06606194400240645
1796.0,0.06588957345446397
1797.0,0.033169066942985305
1798.0,0.04443543118136017
1799.0,0.09168433989319144
1800.0,0.013676122329376475
1801.0,0.04284598867162906
1802.0,0.04621961849633043
1803.0,0.01824219697705636
1804.0,0.08482500398034191
1805.0,0.03449207489260414
1806.0,0.007262401823858509
1807.0,0.02292967379223413
1808.0,0.04301129047493712
1809.0,0.0219323226651196
1810.0,0.027983921169082628
1811.0,0.04505491535976783
1812.0,0.003848157719234738
1813.0,-0.00025927547778299817
1814.0,0.030313888964511513
1815.0,0.06261396349378162
1816.0,0.035253708626750674
1817.0,0.07939268183326507
1818.0,0.09207510759809925
1819.0,0.06991820968144338
1820.0,0.018960861369736185
1821.0,0.08429000727979316
1822.0,0.061795697371581686
1823.0,0.026712430331845442
1824.0,0.060553100748770114
1825.0,0.074726319031559
1826.0,0.08862393827245199
1827.0,0.12560262499629646
1828.0,0.19283465114198386
1829.0,0.15980328772174945
1830.0,0.0774898010476569
1831.0,0.0272024165627335
1832.0,0.04764772747444519
1833.0,0.12364943509203799
1834.0,0.09430247545989497
1835.0,0.06494147796611699
1836.0,0.06195040431322498
1837.0,0.056027950477713764
1838.0,0.10748091837699378
1839.0,0.09516804287250029
1840.0,0.04065298523885505
1841.0,0.044978570727959924
1842.0,0.09630410563163154
1843.0,0.12453643047372225
1844.0,0.11697861080464672
1845.0,0.06599729755124863
1846.0,0.1346053204223615
1847.0,0.15223148386519472
1848.0,0.14509516520498908
1849.0,0.137886700024247
1850.0,0.12955989248925004
1851.0,0.09123296266058985
1852.0,0.07739761840751855
1853.0,0.10723448243313775
1854.0,0.13811047945574678
1855.0,0.16179310612706832
1856.0,0.12468619220531368
1857.0,0.06595419639192433
1858.0,0.130171656936712
1859.0,0.11098847179944943
1860.0,0.10586248340149046
1861.0,0.10708992194551814
1862.0,0.08763715039182363
1863.0,0.08943535864991493
1864.0,0.060885889336130546
1865.0,0.046390268657294086
1866.0,0.07232220535834806
1867.0,0.044122192589602344
1868.0,0.04123953995905594
1869.0,0.07865029998759215
1870.0,0.1364835561537374
1871.0,0.11660644871195994
1872.0,0.1494094102889474
1873.0,0.15691377893308892
1874.0,0.1265470572088108
1875.0,0.06124936855593517
1876.0,0.03995553002737523
1877.0,0.09104744915522864
1878.0,0.12506563759826647
1879.0,0.07881866068272111
1880.0,0.14068923523655108
1881.0,0.06251306695227714
1882.0,0.05657583908411015
1883.0,0.15027299800634442
1884.0,0.12756875534846515
1885.0,0.12528324764724202
1886.0,0.10166723833439606
1887.0,0.074031754643072
1888.0,0.07850046647091527
1889.0,0.1282735667372788
1890.0,0.15795011293028485
1891.0,0.14876042064702133
1892.0,0.10015714704609206
1893.0,0.09144365824900814
1894.0,0.11379118585589834
1895.0,0.1154629890478155
1896.0,0.10505195199061931
1897.0,0.1384243269351954
1898.0,0.10147201573101595
1899.0,0.1288603929416646
1900.0,0.150922617154792
1901.0,0.098943293698689
1902.0,0.10590092558848746
1903.0,0.06159633485303861
1904.0,0.07015889510114362
1905.0,0.1389967679714446
1906.0,0.15803278091574302
1907.0,0.12030701787867389
1908.0,0.13842212567451564
1909.0,0.15691708590395684
1910.0,0.10107585046820607
1911.0,0.11734790989815605
1912.0,0.09569204928369233
1913.0,0.0972302601541318
1914.0,0.11391078610248548
1915.0,0.015838886070104655
1916.0,0.08944301897797309
1917.0,0.15855755991323256
1918.0,0.14866828960949705
1919.0,0.012912771378857083
1920.0,0.007892245520414188
1921.0,0.1042359935380647
1922.0,0.13731924349026486
1923.0,0.08372662478584078
1924.0,0.11545957063786105
1925.0,0.10432084185085087
1926.0,0.10700851916518948
1927.0,0.1083710552043699
1928.0,0.08826783296801018
1929.0,0.09621240245800804
1930.0,0.0962584241724105
1931.0,0.09552144516609265
1932.0,0.09880061900569305
1933.0,0.11122104911971412
