wavenumber_cm-1,intensity_normalized
1288.0,0.18071997880413215
1289.0,0.16852983479286449
1290.0,0.15671769328972265
1291.0,0.1455751755668527
1292.0,0.13532831207461554
1293.0,0.1261514583182781
1294.0,0.11819499938731645
1295.0,0.1116098879798046
1296.0,0.1065563666160991
1297.0,0.10319218974891115
1298.0,0.10164292597009164
1299.0,0.10196110492609317
1300.0,0.10408242980488422
1301.0,0.10778785729375663
1302.0,0.11268131804542601
1303.0,0.11819353506259625
1304.0,0.12362054383835987
1305.0,0.12819914580394726
1306.0,0.13121095397574659
1307.0,0.13209526657226722
1308.0,0.1305438595799783
1309.0,0.126552173022062
1310.0,0.12041211307791017
1311.0,0.11264835158562699
1312.0,0.10391624244441852
1313.0,0.09488904959456389
1314.0,0.0861618757296329
1315.0,0.07819062712928479
1316.0,0.07127113498590658
1317.0,0.06555173263842691
1318.0,0.06106604959578775
1319.0,0.05777233866073559
1320.0,0.055589396023052594
1321.0,0.054424075073848846
1322.0,0.05418923883613654
1323.0,0.05481305726154999
1324.0,0.0562414639279014
1325.0,0.05843624875297024
1326.0,0.06137193548605363
1327.0,0.06503472110363245
1328.0,0.06942562017011926
1329.0,0.0745675574286966
1330.0,0.08051356067838258
1331.0,0.08735203454858101
1332.0,0.09520634098586434
1333.0,0.10422901308676188
1334.0,0.11459382775871366
1335.0,0.12648934842497095
1336.0,0.14011459566621184
1337.0,0.15567289728448774
1338.0,0.17335727287102728
1339.0,0.19332312387761866
1340.0,0.21565177904084082
1341.0,0.24031775607187592
1342.0,0.26717707447354005
1343.0,0.29598850152504974
1344.0,0.3264644120947408
1345.0,0.358329854537439
1346.0,0.3913582040057753
1347.0,0.4253580111269546
1348.0,0.46010855894323066
1349.0,0.4952710722993878
1350.0,0.5303221168911063
1351.0,0.5645518796112602
1352.0,0.5971408248411605
1353.0,0.6272866480504079
1354.0,0.6543218925026005
1355.0,0.6777608229978802
1356.0,0.6972471878770427
1357.0,0.7124278416900881
1358.0,0.7228230709679514
1359.0,0.7277764930899873
1360.0,0.7265357327236073
1361.0,0.718453108301458
1362.0,0.7032338166611909
1363.0,0.681129298392165
1364.0,0.6529914341747991
1365.0,0.6201603924985497
1366.0,0.5842271132028981
1367.0,0.5467579467406699
1368.0,0.5090738268843993
1369.0,0.4721414495064281
1370.0,0.4365802908322888
1371.0,0.4027444375737694
1372.0,0.3708213850134692
1373.0,0.34090352511028144
1374.0,0.3130187498809782
1375.0,0.2871349925831159
1376.0,0.26316523282923265
1377.0,0.24099191004448306
1378.0,0.22051126881753672
1379.0,0.2016817409520538
1380.0,0.18455540076093252
1381.0,0.16927912460647052
1382.0,0.15606637020628825
1383.0,0.1451528778924908
1384.0,0.13675410291534515
1385.0,0.13103813120692454
1386.0,0.12811894489648157
1387.0,0.12806615746520353
1388.0,0.13092188141298614
1389.0,0.13671352846810114
1390.0,0.1454517705613905
1391.0,0.15710481969702803
1392.0,0.17154446375822902
1393.0,0.18846751586020474
1394.0,0.2073085261985096
1395.0,0.2271723424495495
1396.0,0.24682185531474163
1397.0,0.2647504320619828
1398.0,0.27934775970398334
1399.0,0.2891368884148835
1400.0,0.2930304641412697
1401.0,0.29053863542825953
1402.0,0.2818685361253771
1403.0,0.2678848192157541
1404.0,0.2499418902560279
1405.0,0.22963544876445494
1406.0,0.20853987461344634
1407.0,0.18799327478300312
1408.0,0.1689682065020408
1409.0,0.15203496232557365
1410.0,0.1373986330760479
1411.0,0.12497894554856039
1412.0,0.11450362530696544
1413.0,0.10559621492828729
1414.0,0.09785036041303467
1415.0,0.09088925111000508
1416.0,0.08441014207066233
1417.0,0.07821226383976629
1418.0,0.07220554300510795
1419.0,0.06639952253000943
1420.0,0.06087618515119422
1421.0,0.055754661895776415
1422.0,0.05115755973179087
1423.0,0.04718685713615958
1424.0,0.04391293791471053
1425.0,0.041375509538678794
