raman_shift_cm1,intensity_norm
937.0,0.06811325311616624
937.5,0.06427866321820026
938.0,0.06083569607387299
938.5,0.0577381818328226
939.0,0.054946049349172105
939.5,0.05242452379884956
940.0,0.05014341007831318
940.5,0.04807646325511898
941.0,0.04620084151326556
941.5,0.04449663423782081
942.0,0.042946456861550034
942.5,0.04153510407528467
943.0,0.04024925351076268
943.5,0.039077212757288746
944.0,0.03800870340790106
944.5,0.03703467665563982
945.0,0.0361471557288472
945.5,0.035339101145138115
946.0,0.034604295370716416
946.5,0.033937243997274186
947.0,0.03333309099916703
947.5,0.03278754601705037
948.0,0.032296821939236435
948.5,0.031857581326906304
949.0,0.031466890461505234
949.5,0.031122179988848482
950.0,0.030821211300492025
950.5,0.030562047933802662
951.0,0.0303430313921836
951.5,0.030162760889737072
952.0,0.03002007661338877
952.5,0.029914046172823953
953.0,0.029843953976784833
953.5,0.029809293335336176
954.0,0.02980976114338523
954.5,0.029845255052608502
955.0,0.029915873088452352
955.5,0.030021915717406894
956.0,0.030163890418653208
956.5,0.0303425188648122
957.0,0.030558746870304226
957.5,0.03081375732429538
958.0,0.031108986390047094
958.5,0.03144614332560825
959.0,0.031827234364366554
959.5,0.03225459119051898
960.0,0.03273090465694267
960.5,0.03325926452462498
961.0,0.03384320615765231
961.5,0.03448676529024369
962.0,0.03519454219750141
962.5,0.03597177685500199
963.0,0.036824436969947846
963.5,0.03775932111410578
964.0,0.03878417959104573
964.5,0.039907856129799434
965.0,0.041140454011809484
965.5,0.04249353079696175
966.0,0.04398032639121982
966.5,0.04561602974034222
967.0,0.04741808984528948
967.5,0.049406576908053654
968.0,0.05160459894987179
968.5,0.05403877773221249
969.0,0.056739784500829574
969.5,0.05974292976065651
970.0,0.06308879007934862
970.5,0.06682383587542595
971.0,0.07100099282172687
971.5,0.07568001932144558
972.0,0.08092750421014726
972.5,0.0868161701489675
973.0,0.0934229948761038
973.5,0.10082542262405349
974.0,0.1090946333069021
974.5,0.11828450809311326
975.0,0.12841470374589814
975.5,0.1394464127315284
976.0,0.1512504715055379
976.5,0.1635702522762958
977.0,0.1759869230388564
977.5,0.18790185041640464
978.0,0.1985571724104996
978.5,0.2071142062843816
979.0,0.21279263804094167
979.5,0.2150412595310535
980.0,0.21367998778045286
980.5,0.2089504493228361
981.0,0.20145065727543413
981.5,0.19198523277672852
982.0,0.18139598765365514
982.5,0.17043006027489196
983.0,0.15967005874564988
983.5,0.14951999527543094
984.0,0.14022641938877753
984.5,0.13191430107371216
985.0,0.12462390125035122
985.5,0.11834188105985272
986.0,0.11302471661873602
986.5,0.10861498603346637
987.0,0.1050520179659607
987.5,0.10227847909267375
988.0,0.1002442256888204
988.5,0.09890841356127685
989.0,0.09824056192485331
989.5,0.09822103302805356
990.0,0.09884121804239918
990.5,0.10010359640056932
991.0,0.10202174347196687
991.5,0.1046202840637797
992.0,0.10793471160024767
992.5,0.11201089999967696
993.0,0.11690401175637638
993.5,0.12267633627552671
994.0,0.129393366341913
994.5,0.13711714323630986
995.0,0.14589561977334337
995.5,0.15574664140499303
996.0,0.16663542235288722
996.5,0.17844561172470974
997.0,0.190946895456537
997.5,0.20376705430977085
998.0,0.21638280242204924
998.5,0.2281482327471213
999.0,0.23837585414030849
999.5,0.24646694822955145
1000.0,0.2520581042162067
1000.5,0.2551271842813936
1001.0,0.2560078951740107
1001.5,0.25530172632697223
1002.0,0.2537231534295071
1002.5,0.25193547427583046
1003.0,0.25042218592728877
1003.5,0.2494115384040054
1004.0,0.24885246685505105
1004.5,0.24843625695733323
1005.0,0.24766291365878565
1005.5,0.24595156278369798
1006.0,0.24278178554641497
1006.5,0.23783143160185163
1007.0,0.23106376113676655
1007.5,0.22273049308724263
1008.0,0.21329465231819786
1008.5,0.20331233415863967
1009.0,0.19332160505979867
1009.5,0.18376959867448434
1010.0,0.17498372250096808
1010.5,0.16717602355300354
1011.0,0.16046510843012804
1011.5,0.15490310154203044
1012.0,0.15050039854864994
1012.5,0.1472452923925353
1013.0,0.14511810627506952
1013.5,0.1441005849448617
1014.0,0.14418154042255452
1014.5,0.14535956241471815
1015.0,0.14764324125846456
1015.5,0.15104892884304083
1016.0,0.15559562686054426
1016.5,0.161296178545842
1017.0,0.16814363672727717
1017.5,0.1760916949711404
1018.0,0.1850288004067183
1018.5,0.1947476223328784
1019.0,0.20491552527182347
1019.5,0.21505746528672318
1020.0,0.22456816362517515
1020.5,0.23277034565891605
1021.0,0.2390237229358736
1021.5,0.2428639557712198
1022.0,0.2441240228853735
1022.5,0.24298463548078683
1023.0,0.2399282238262425
1023.5,0.23561694083727486
1024.0,0.23074601730129307
1024.5,0.22592137202949647
1025.0,0.2215852394068432
1025.5,0.21798852157809756
1026.0,0.21519709431531364
1026.5,0.213120641481628
1027.0,0.2115588203805924
1027.5,0.21026273823372815
1028.0,0.2090058405544217
1028.5,0.2076496509253426
1029.0,0.2061846145434355
1029.5,0.20473250406661422
1030.0,0.20351305166822137
1030.5,0.2027924144712316
1031.0,0.20283454967532338
1031.5,0.20386887041556498
1032.0,0.20607677062524374
1032.5,0.2095927291868439
1033.0,0.21451424277547174
1033.5,0.22091654332499133
1034.0,0.22887003039510526
1034.5,0.2384587402534023
1035.0,0.24979674662338022
1035.5,0.2630375440724361
1036.0,0.2783712571163836
1036.5,0.2960066480566915
1037.0,0.3161376658801478
1037.5,0.33889527824694315
1038.0,0.3642842042250493
1038.5,0.39210331024049355
1039.0,0.4218514069911928
1039.5,0.45262989563325545
1040.0,0.4830707655517833
1040.5,0.5113382730623974
1041.0,0.5352617210265961
1041.5,0.5526338759883507
1042.0,0.5616412010072435
1042.5,0.5612999563311744
1043.0,0.5517215587054443
1043.5,0.5340828434177611
1044.0,0.5103159961175125
1044.5,0.4826613246064653
1045.0,0.4532566773664578
1045.5,0.4238727021312976
1046.0,0.3958114949732914
1046.5,0.36992611349145726
1047.0,0.34670294027282106
1047.5,0.32636101351045144
1048.0,0.3089419551883757
1048.5,0.2943798444166311
1049.0,0.2825495649914172
1049.5,0.2732961040204742
1050.0,0.2664481526109328
1050.5,0.2618189055370729
1051.0,0.2591963505725661
1051.5,0.25832540811938215
1052.0,0.25888568268778167
1052.5,0.26047166363842184
1053.0,0.2625863606718631
1053.5,0.2646620546143883
1054.0,0.26611844718206906
1054.5,0.2664549550615652
1055.0,0.2653528411593533
1055.5,0.26274745868570926
1056.0,0.25883699741727995
1056.5,0.25402310685920665
1057.0,0.24881113462689616
1057.5,0.24371065158760497
1058.0,0.23916593969922303
1058.5,0.2355249540619057
1059.0,0.2330391681149792
1059.5,0.23188103040479469
1060.0,0.23216756905362598
1060.5,0.23398309742692122
1061.0,0.23739789670175063
1061.5,0.2424821897799981
1062.0,0.24931584139643279
1062.5,0.2579945042495111
1063.0,0.2686327991281292
1063.5,0.281364845432721
1064.0,0.2963422278975665
1064.5,0.3137294421462507
1065.0,0.33369713976194265
1065.5,0.3564141400722452
1066.0,0.38203993078893317
1066.5,0.4107193671454064
1067.0,0.44257898869685725
1067.5,0.47771862634371665
1068.0,0.5161840378072019
1068.5,0.55790134761637
1069.0,0.6025588968467764
1069.5,0.6494398661002697
1070.0,0.6972366698729802
1070.5,0.7439093450218984
1071.0,0.7866764322808942
1071.5,0.8222307712024495
1072.0,0.847225663989319
1072.5,0.8589624105129992
1073.0,0.8560673471510789
1073.5,0.8388793774525619
1074.0,0.8093665771284314
1074.5,0.770614443509358
1075.0,0.7261206380872264
1075.5,0.679164406042491
1076.0,0.6324096185602222
1076.5,0.587758703091919
1077.0,0.5463873453720965
1077.5,0.5088717285968999
1078.0,0.4753426533162315
1078.5,0.4456325086191249
1079.0,0.41940404574004747
1079.5,0.3962593689746894
1080.0,0.3758265450423327
1080.5,0.35781731412093815
1081.0,0.34205041069480574
1081.5,0.32844311089154593
1082.0,0.31698317829924055
1082.5,0.30769689201037903
1083.0,0.30062454468182825
1083.5,0.2958070836204787
1084.0,0.29328151193471097
1084.5,0.293080118695891
1085.0,0.2952285982630379
1085.5,0.2997390005689474
1086.0,0.3065942309239199
1086.5,0.3157213761848979
1087.0,0.32695204896063546
1087.5,0.3399703033567294
1088.0,0.3542538684102918
1088.5,0.36902342020365264
1089.0,0.38322611175783433
1089.5,0.3955875361294153
1090.0,0.4047590879450017
1090.5,0.4095545568012058
1091.0,0.4092162236405741
1091.5,0.40360930187497535
1092.0,0.3932558225355747
1092.5,0.3791913487681186
1093.0,0.3627122954374685
1093.5,0.3451183106062769
1094.0,0.3275285262692357
1094.5,0.3107963496277541
1095.0,0.29550481568848574
1095.5,0.28200859909939224
1096.0,0.2704927627985523
1096.5,0.26102960645306617
1097.0,0.25362528201159257
1097.5,0.24825440411075764
1098.0,0.2448840389009468
1098.5,0.2434894373400523
1099.0,0.2440637597061097
1099.5,0.24662347695431658
1100.0,0.2512104506912278
1100.5,0.25789099655985875
1101.0,0.26675152954403
1101.5,0.27788964139526234
1102.0,0.2913986558863964
1102.5,0.3073429193182222
1103.0,0.325720578588549
1103.5,0.3464109987665488
1104.0,0.36910641720222537
1104.5,0.39323354266463556
1105.0,0.4178819553270503
1105.5,0.4417713640490345
1106.0,0.46330226556183424
1106.5,0.4807298585397322
1107.0,0.4924633898911288
1107.5,0.4974242839767249
1108.0,0.49533381884605043
1108.5,0.486802022258606
1109.0,0.4731745952756551
1109.5,0.4562109405536992
1110.0,0.4377302226581231
1110.5,0.4193406341813455
1111.0,0.40229676179416546
1111.5,0.387467364623563
1112.0,0.37536813751080206
1112.5,0.36621593977980793
1113.0,0.3599761493229847
1113.5,0.35639149284863614
1114.0,0.354994837935954
1114.5,0.35512000426041573
1115.0,0.35593307557266235
1115.5,0.3565078007422281
1116.0,0.35595567632911973
1116.5,0.3535920444383821
1117.0,0.3490864307670643
1117.5,0.3425342890353794
1118.0,0.3344157805373455
1118.5,0.3254604129928838
1119.0,0.31647580110239343
1119.5,0.3081995035274805
1120.0,0.30120398275997784
1120.5,0.29585279932558955
1121.0,0.2922890866281265
1121.5,0.29043681918064695
1122.0,0.29000480394726846
1122.5,0.29049608778874964
1123.0,0.29123674057078613
1123.5,0.2914425313135442
1124.0,0.29033358891180194
1124.5,0.287283257321429
1125.0,0.281957844662128
1125.5,0.27439142694194074
1126.0,0.26496181886768827
1126.5,0.2542803201807019
1127.0,0.24304556472527322
1127.5,0.23191606979304605
1128.0,0.22143219316278637
1128.5,0.2119891768829864
1129.0,0.20384569337853262
1129.5,0.19714896676945054
1130.0,0.19196200666735141
1130.5,0.18828458571240536
1131.0,0.18606428106643275
1131.5,0.18519677751487734
1132.0,0.18551653902724446
1132.5,0.18678103392554296
1133.0,0.18865479610673966
1133.5,0.19070361904759203
1134.0,0.19241215053391159
1134.5,0.1932359225429327
1135.0,0.19268719561779393
1135.5,0.19043422120126494
1136.0,0.18637698947202289
1136.5,0.1806650250042207
1137.0,0.17364831838231706
1137.5,0.1657845211140296
1138.0,0.1575411933497961
1138.5,0.14932392887424492
1139.0,0.14144122061293363
1139.5,0.13410030140319645
1140.0,0.12742145376132707
1140.5,0.12145933722219646
1141.0,0.1162240162555832
1141.5,0.11169831114079927
1142.0,0.10785066691289256
1142.5,0.10464401072344746
1143.0,0.10204150003049037
1143.5,0.10001006722139028
1144.0,0.0985225041838239
1144.5,0.09755863762908805
1145.0,0.09710597750076416
1145.5,0.0971600906602617
1146.0,0.09772485681305602
1146.5,0.09881269400191774
1147.0,0.10044478650813961
1147.5,0.10265129844597244
1148.0,0.10547150144721253
1148.5,0.10895367345034428
1149.0,0.11315452481680449
1149.5,0.11813776300695084
1150.0,0.12397120319454055
1150.5,0.13072156184316694
1151.0,0.13844574972188656
1151.5,0.14717718510634986
1152.0,0.15690557111365191
1152.5,0.16754911838842168
1153.0,0.17891999683186807
1153.5,0.1906876532275068
1154.0,0.2023508694873166
1154.5,0.21323663267211593
1155.0,0.22254727205769043
1155.5,0.22946910255902422
1156.0,0.23333080817306798
1156.5,0.2337656141703039
1157.0,0.2308118155744822
1157.5,0.224904596400146
1158.0,0.21676321879259736
1158.5,0.2072258339919835
1159.0,0.19709654269524923
1159.5,0.18704599073926448
1160.0,0.17757275616310494
1160.5,0.16901012197405182
1161.0,0.16155675436916503
1161.5,0.15531417067632694
1162.0,0.1503211370710899
1162.5,0.14658105120715403
1163.0,0.14408186708148193
1163.5,0.14280966612752125
1164.0,0.14275735130564557
1164.5,0.14392974643207496
1165.0,0.14634597025172355
1165.5,0.15003948012483373
1166.0,0.15505568896821215
1166.5,0.16144654811756629
1167.0,0.16926095398032603
1167.5,0.17852932239092864
1168.0,0.18924034545026527
1168.5,0.20130818545481544
1169.0,0.21452987576155916
1169.5,0.22853649271355547
1170.0,0.2427485805048188
1170.5,0.2563557313134704
1171.0,0.2683479330421479
1171.5,0.2776233159467877
1172.0,0.2831734874112965
1172.5,0.2843049651783417
1173.0,0.28081657366915963
1173.5,0.2730535114951047
1174.0,0.2618117818676691
1174.5,0.2481387247826433
1175.0,0.23311479191050827
1175.5,0.21768813966647982
1176.0,0.20259020350317236
1176.5,0.18832193210058326
1177.0,0.1751834437032859
1177.5,0.16332108664297015
1178.0,0.15277481215169492
1178.5,0.1435177047744435
1179.0,0.13548550862963174
1179.5,0.12859703344227283
1180.0,0.1227674058972704
1180.5,0.11791619307502973
1181.0,0.11397208008846936
1181.5,0.110875353190603
1182.0,0.10857905586443563
1182.5,0.10704938533302508
1183.0,0.10626567489361727
1183.5,0.10622014321404402
1184.0,0.10691746208772758
1184.5,0.1083740768736552
1185.0,0.11061708802161987
1185.5,0.11368234798773205
1186.0,0.11761122864862987
1186.5,0.12244526261600173
1187.0,0.12821757605181902
1187.5,0.1349397883111348
1188.0,0.14258304828321255
1188.5,0.1510524894684549
1189.0,0.16015621769159571
1189.5,0.1695736649595758
1190.0,0.17883387463365225
1190.5,0.18732036662709933
1191.0,0.19432094304131348
1191.5,0.19913123438387462
1192.0,0.20119671494831248
1192.5,0.2002485981750612
1193.0,0.1963767514325665
1193.5,0.19000496397980826
1194.0,0.1817806301529079
1194.5,0.17242886671966692
1195.0,0.16262556839250422
1195.5,0.1529201743538067
1196.0,0.14371000434304457
1196.5,0.1352508709099191
1197.0,0.12768547656245116
1197.5,0.12107575404658945
1198.0,0.1154315957385899
1198.5,0.11073321819579232
1199.0,0.10694712129076753
1199.5,0.10403673303668301
1200.0,0.10196905476026775
1200.5,0.10071842858081333
1201.0,0.10026821456611024
1201.5,0.10061080949971032
1202.0,0.10174609932769411
1202.5,0.1036781142644028
1203.0,0.10640935013844077
1203.5,0.10993196509426685
1204.0,0.11421496408515347
1204.5,0.11918677646623392
1205.0,0.12471370523148281
1205.5,0.1305770570565927
1206.0,0.1364555589511573
1206.5,0.1419240738282996
1207.0,0.14648174932620903
1207.5,0.14961781392083315
1208.0,0.1509080422397811
1208.5,0.15011398410082258
1209.0,0.1472449241598699
1209.5,0.14255348511868987
1210.0,0.13646696197114475
1210.5,0.12948612450479074
1211.0,0.1220910974995429
1211.5,0.11467982000447784
1212.0,0.10754373755424787
1212.5,0.10087139210943606
1213.0,0.09476675409159184
1213.5,0.08927176884246053
1214.0,0.08438703276686124
1214.5,0.08008815639648464
1215.0,0.07633754109944808
1215.5,0.07309226979275496
1216.0,0.0703090719635625
1216.5,0.0679472480042914
1217.0,0.06597025014982426
1217.5,0.06434642373171502
1218.0,0.06304925254430437
1218.5,0.062057333095441154
1219.0,0.061354218912688774
1219.5,0.060928219038954144
1220.0,0.060772195883456524
1220.5,0.06088337960176896
1221.0,0.061263193378977406
1221.5,0.06191706142609777
1222.0,0.06285414451681387
1222.5,0.06408691179114602
1223.0,0.06563040772975642
1223.5,0.06750100635531528
1224.0,0.0697143622643056
1224.5,0.0722821836645284
1225.0,0.07520740586367952
1225.5,0.07847742099725331
1226.0,0.08205537388279342
1226.5,0.0858703725681194
1227.0,0.0898089403852026
1227.5,0.09371196839857858
1228.0,0.09738284981138375
1228.5,0.10061148249352711
1229.0,0.10321354268764972
1229.5,0.10507555150407097
1230.0,0.10618899488929064
1230.5,0.10665818042088106
1231.0,0.10667819620814192
1231.5,0.10649366483674219
1232.0,0.10635574765818849
1232.5,0.10649104277373071
1233.0,0.10708700114498812
1233.5,0.1082910888796407
1234.0,0.11021796833504313
1234.5,0.11295944356192658
1235.0,0.11659368831634032
1235.5,0.1211918879330205
1236.0,0.12682135878081974
1236.5,0.13354449140521904
1237.0,0.14141271432025873
1237.5,0.15045434901795265
1238.0,0.16065502657462521
1238.5,0.17192971089050363
1239.0,0.18408700632943129
1239.5,0.19679016011885214
1240.0,0.2095254692050336
1240.5,0.22159646793040888
1241.0,0.23216672045045122
1241.5,0.24036721391545296
1242.0,0.24545988068183358
1242.5,0.24701262534079002
1243.0,0.2450171355234985
1243.5,0.239894960870797
1244.0,0.2323890177803381
1244.5,0.2233914295078362
1245.0,0.21377700724040002
1245.5,0.20429028129206003
1246.0,0.1954977316174865
1246.5,0.1877907616082977
1247.0,0.18141663558014262
1247.5,0.17651836291580544
1248.0,0.17317213416990837
1248.5,0.1714174293705241
1249.0,0.17127887169984138
1249.5,0.17278065624585862
1250.0,0.17595475929242654
1250.5,0.1808437904799226
1251.0,0.18749867968149958
1251.5,0.19597058854459415
1252.0,0.2062956233797432
1252.5,0.218470274245962
1253.0,0.2324153850589373
1253.5,0.24792759169778733
1254.0,0.26462068110846265
1254.5,0.2818664486768202
1255.0,0.2987554817785485
1255.5,0.31410951238714013
1256.0,0.32657940452508377
1256.5,0.3348435538134317
1257.0,0.3378752353604681
1257.5,0.3351930786150314
1258.0,0.32698872593451966
1258.5,0.31407063021875986
1259.0,0.29765122166468083
1259.5,0.27907317102440565
1260.0,0.2595754150095618
1260.5,0.24015357369182236
1261.0,0.22151588147579254
1261.5,0.20410511990518865
1262.0,0.18815215193220203
1262.5,0.1737357630060722
1263.0,0.1608352338571006
1263.5,0.14937085907516529
1264.0,0.13923253584272738
1264.5,0.1302985759398989
1265.0,0.12244729920833666
1265.5,0.11556365518857101
1266.0,0.1095425990181238
1266.5,0.10429044861876856
1267.0,0.09972505109227314
1267.5,0.09577529529237606
1268.0,0.09238030715855709
1268.5,0.08948853172923073
1269.0,0.08705682058174136
1269.5,0.08504959026460632
1270.0,0.08343808504433231
1270.5,0.08219975845533582
1271.0,0.08131777773200645
1271.5,0.0807806499774676
1272.0,0.08058196679823516
1272.5,0.08072026375610088
1273.0,0.08119899144735099
1273.5,0.08202659563369401
1274.0,0.08321670400197444
1274.5,0.08478841611804923
1275.0,0.08676669001430469
1275.5,0.08918281221710007
1276.0,0.09207492579180734
1276.5,0.0954885700626684
1277.0,0.09947715160642188
1277.5,0.10410221289055618
1278.0,0.10943328513342293
1278.5,0.11554699832190592
1279.0,0.12252497096504937
1279.5,0.13044982641355277
1280.0,0.1393985256129176
1280.5,0.14943217399999129
1281.0,0.1605817508951933
1281.5,0.17283010635976045
1282.0,0.18609230967422005
1282.5,0.20019883303607253
1283.0,0.21488793066577982
1283.5,0.22981251229065913
1284.0,0.24456052641231973
1284.5,0.25867778908598843
1285.0,0.2716763392373034
1285.5,0.2830202490820905
1286.0,0.2921051298715411
1286.5,0.29827044566718486
1287.0,0.30088065827858307
1287.5,0.29947293475119674
1288.0,0.29391654561969915
1288.5,0.2845032017753197
1289.0,0.2719155573250744
1289.5,0.2570860546008704
1290.0,0.24101104229433423
1290.5,0.22459141047224965
1291.0,0.20853914313665023
1291.5,0.1933509641428128
1292.0,0.17932813982993137
1292.5,0.16661790878593838
1293.0,0.15525854218018567
1293.5,0.1452184710381528
1294.0,0.13642623004115798
1294.5,0.12879147341205102
1295.0,0.12221874263153154
1295.5,0.11661592157119097
1296.0,0.11189905953751186
1296.5,0.10799484282518942
1297.0,0.10484161543003716
1297.5,0.10238954348432837
1298.0,0.1006002884719884
1298.5,0.09944638491513681
1299.0,0.0989103880745061
1299.5,0.09898374661024646
1300.0,0.09966524790291155
1300.5,0.10095876926994592
1301.0,0.10286994676418071
1301.5,0.10540126650725394
1302.0,0.1085450550970755
1302.5,0.11227402775367616
1303.0,0.11652966420609973
1303.5,0.12120998535984588
1304.0,0.12616040454813515
1304.5,0.13117373157195297
1305.0,0.13600649075785876
1305.5,0.1404158473129257
1306.0,0.1442129046669588
1306.5,0.14731657178688026
1307.0,0.1497856783648781
1307.5,0.15181323528193694
1308.0,0.15368381794805633
1308.5,0.1557109091484034
1309.0,0.15817482331503102
1309.5,0.1612739134042455
1310.0,0.1650909290527763
1310.5,0.1695704981268087
1311.0,0.17450492826259775
1311.5,0.17953173730253053
1312.0,0.18415336736374607
1312.5,0.1877918946621541
1313.0,0.18988343254714488
1313.5,0.18999698749245664
1314.0,0.18794019646602772
1314.5,0.1838081704826517
1315.0,0.1779531660007954
1315.5,0.17089051031424307
1316.0,0.1631829614135866
1316.5,0.15534501367617953
1317.0,0.14778797543924568
1317.5,0.14080451876335984
1318.0,0.1345795545868506
1318.5,0.12921299790797283
1319.0,0.12474407138999537
1319.5,0.1211716379490108
1320.0,0.11846855152375961
1320.5,0.11658992330000506
1321.0,0.1154760357927046
1321.5,0.11505103107446803
1322.0,0.11521896034676465
1322.5,0.11585960354146412
1323.0,0.11682757386202289
1323.5,0.1179589225398344
1324.0,0.11908841596324726
1324.5,0.12007668031056667
1325.0,0.12084023302276002
1325.5,0.12137285067853106
1326.0,0.12174840405534697
1326.5,0.12210366598554843
1327.0,0.12260901543239078
1327.5,0.12343873657154127
1328.0,0.12474936408912847
1328.5,0.12666823450641265
1329.0,0.12928953125342466
1329.5,0.1326732772326215
1330.0,0.13684316556388962
1330.5,0.14178056369935985
1331.0,0.14741384821553882
1331.5,0.15360451286727456
1332.0,0.16013455629111584
1332.5,0.16670326290778503
1333.0,0.17294395073665927
1333.5,0.1784691479975669
1334.0,0.18294272069716497
1334.5,0.18616125907910913
1335.0,0.18811427790722357
1335.5,0.1889961288471749
1336.0,0.18916415317179075
1336.5,0.18906322443524043
1337.0,0.18914822523323405
1337.5,0.1898284392217855
1338.0,0.19144139755528009
1338.5,0.19425055795358578
1339.0,0.19845605335305985
1339.5,0.20420861343921304
1340.0,0.21161981035181812
1340.5,0.22076449552891173
1341.0,0.23167292412633855
1341.5,0.24431096719087408
1342.0,0.2585478983551789
1342.5,0.27411371069065277
1343.0,0.29055300107809234
1343.5,0.3071906239483749
1344.0,0.32313354873882716
1344.5,0.3373371479789004
1345.0,0.34875220680386726
1345.5,0.35653502182599545
1346.0,0.3602582278928931
1346.5,0.36003652559810456
1347.0,0.3565084575931597
1347.5,0.35068357785644705
1348.0,0.34372574294949904
1348.5,0.33675648911598377
1349.0,0.3307301154090306
1349.5,0.32638766769950706
1350.0,0.32426839770607757
1350.5,0.32475014748782094
1351.0,0.32809601632176993
1351.5,0.33449385974632345
1352.0,0.34408239110396915
1352.5,0.3569617489558107
1353.0,0.37318821043966377
1353.5,0.39275363678862546
1354.0,0.41555144291972895
1354.5,0.44133306664396676
1355.0,0.46966172381140237
1355.5,0.49987188929247217
1356.0,0.5310410882292449
1356.5,0.5619756489589811
1357.0,0.5912110021667225
1357.5,0.6170399087528701
1358.0,0.637606498314894
1358.5,0.6511131921608687
1359.0,0.6561464379073345
1359.5,0.6520383420659647
1360.0,0.639109091504377
1360.5,0.6186575023860295
1361.0,0.592688341438128
1361.5,0.5634958845946335
1362.0,0.5332681236803097
1362.5,0.5038236851010149
1363.0,0.47650562525159035
1363.5,0.4521938816846832
1364.0,0.4313791824505772
1364.5,0.41425132787839886
1365.0,0.40077410468157465
1365.5,0.39073619631753603
1366.0,0.38377950887628653
1366.5,0.3794146148978624
1367.0,0.3770387290404824
1367.5,0.37597343257931143
1368.0,0.3755332921235022
1368.5,0.37511970717423826
1369.0,0.37431184951077723
1369.5,0.37291408875649595
1370.0,0.3709323984993988
1370.5,0.3684882068573168
1371.0,0.36571312874693723
1371.5,0.36267757990138644
1372.0,0.3593857578537074
1372.5,0.3558328427539667
1373.0,0.35208741812457456
1373.5,0.34835004080295456
1374.0,0.3449544109809167
1374.5,0.34231015975516826
1375.0,0.34081325180947725
1375.5,0.34075590238920656
1376.0,0.3422565322851853
1376.5,0.34521670386872827
1377.0,0.3493071675557332
1377.5,0.35398927482575065
1378.0,0.35858294457448625
1378.5,0.36238730213810205
1379.0,0.36483914299277126
1379.5,0.36566537644162067
1380.0,0.36497115967412563
1380.5,0.36322526883075595
1381.0,0.3611510583139449
1381.5,0.35957189082884555
1382.0,0.35926685128198554
1382.5,0.3608689318077569
1383.0,0.3648070946072967
1383.5,0.3712746678355869
1384.0,0.3802035726281235
1384.5,0.39123222321594936
1385.0,0.40366938444699785
1385.5,0.4164734896563484
1386.0,0.42828245219280414
1386.5,0.437533168976904
1387.0,0.44268899363476777
1387.5,0.4425419486974475
1388.0,0.4364953616695701
1388.5,0.4247092451855024
1389.0,0.40803991800130796
1389.5,0.3878035825491241
1390.0,0.3654704858149747
1390.5,0.34240246719024703
1391.0,0.31969559235163286
1391.5,0.2981296677778247
1392.0,0.278191896857963
1392.5,0.26013623708971473
1393.0,0.2440500936175885
1393.5,0.22991307775052278
1394.0,0.21764241440902526
1394.5,0.2071251039221229
1395.0,0.1982392342203963
1395.5,0.19086730508763874
1396.0,0.18490408387529522
1396.5,0.1802609318116413
1397.0,0.17686798100389484
1397.5,0.17467509208567292
1398.0,0.1736521892411694
1398.5,0.17378933102090152
1399.0,0.17509670250583265
1399.5,0.17760457835709634
1400.0,0.18136318080061087
1400.5,0.18644221643482478
1401.0,0.19292969512736385
1401.5,0.20092938644028982
1402.0,0.21055592985610708
1402.5,0.2219261753029879
1403.0,0.23514482490167815
1403.5,0.25028201176974463
1404.0,0.26734041811414194
1404.5,0.2862105374061505
1405.0,0.3066156853860616
1405.5,0.328054328864601
1406.0,0.34975614780483083
1406.5,0.3706769690593253
1407.0,0.3895590144504784
1407.5,0.4050678967647195
1408.0,0.4159854659561538
1408.5,0.4214046533219902
1409.0,0.42086615778133596
1409.5,0.41440640845077675
1410.0,0.4025257433733903
1410.5,0.38610163861570973
1411.0,0.36626410865207937
1411.5,0.3442460970594096
1412.0,0.3212321529311262
1412.5,0.29823732003377595
1413.0,0.2760392956409268
1413.5,0.2551660652492549
1414.0,0.23592396768209542
1414.5,0.21844560330285098
1415.0,0.20274080222930613
1415.5,0.18874095497435067
1416.0,0.1763331112093575
1416.5,0.16538397669743382
1417.0,0.15575559014440518
1417.5,0.14731483310449878
1418.0,0.13993869091455513
1418.5,0.13351675311870007
1419.0,0.12795201834288902
1419.5,0.12316072457250185
1420.0,0.11907167263819528
1420.5,0.11562533540279542
1421.0,0.11277292869212538
1421.5,0.11047554499307383
1422.0,0.10870340362975436
1422.5,0.1074352414477918
1423.0,0.10665784875255645
1423.5,0.10636574102964412
1424.0,0.10656094353981328
1424.5,0.10725284922709898
1425.0,0.10845808611388506
1425.5,0.11020029308218128
1426.0,0.1125096458153154
1426.5,0.11542188948082863
1427.0,0.11897651326820763
1427.5,0.1232135403915113
1428.0,0.12816821691537406
1428.5,0.13386271161737978
1429.0,0.1402939084253058
1429.5,0.14741672663727665
1430.0,0.15512353820326805
1430.5,0.16322263052372157
1431.0,0.17142244916584384
1431.5,0.17933260263075826
1432.0,0.1864943458866529
1432.5,0.19244780707001244
1433.0,0.1968277780644168
1433.5,0.199459604422117
1434.0,0.20041618662266755
1434.5,0.20000951638534178
1435.0,0.1987211798095141
1435.5,0.19710399142540888
1436.0,0.19569271234102356
1436.5,0.19494695619599414
1437.0,0.19522913278284415
1437.5,0.19680720882470693
1438.0,0.1998686908602935
1438.5,0.20453470173518798
1439.0,0.21086696954420692
1439.5,0.21886374767591446
1440.0,0.228442926051853
1440.5,0.2394127995905227
1441.0,0.25143447878390723
