raman_shift_cm-1,mean_intensity,std_dev
640.0,0.14313153637417128,0.018420321723919268
641.0,0.17091845167460762,0.019786895278116053
642.0,0.19402371633386448,0.020955926270538775
643.0,0.21420326327419872,0.02531403932561927
644.0,0.23586404999270513,0.03022619506040077
645.0,0.2506712792466099,0.03431973711703324
646.0,0.24778071911509109,0.035226837104426104
647.0,0.23247759000505366,0.031836514721310626
648.0,0.2114280459470592,0.02816678257508615
649.0,0.19087364739539092,0.025909945592042762
650.0,0.16999660954225992,0.02455354494132308
651.0,0.1483370197389943,0.02281192485110626
652.0,0.12824103494201713,0.02151761052475081
653.0,0.11162688970490177,0.01956292433860456
654.0,0.09832253650999365,0.017492916020656685
655.0,0.08752719931699057,0.017052216962775226
656.0,0.07709471037659181,0.019309353781283227
657.0,0.07158408445938459,0.023489377843633873
658.0,0.06932111174637054,0.02934571156709613
659.0,0.0648433869031952,0.030989183544230126
660.0,0.059623805607815675,0.028946698728448725
661.0,0.05594061377028608,0.024666990950136438
662.0,0.051889859807577925,0.020020228146923575
663.0,0.04802246573364908,0.017314964664995446
664.0,0.04659218367345332,0.017206600375846346
665.0,0.046063691153629883,0.021040500053509343
666.0,0.04706582674250753,0.024634040334195962
667.0,0.05245070144137415,0.024542658572087338
668.0,0.05768152862972844,0.02479978596985273
669.0,0.0650238809376154,0.02496732273306571
670.0,0.07615526533216205,0.023168588348149333
671.0,0.08689576385709084,0.01872505412192856
672.0,0.09688780060123305,0.017585535554286377
673.0,0.10823205330282831,0.0214008985587496
674.0,0.12190400849867489,0.023692018359730102
675.0,0.13213285128630375,0.022877443460979644
676.0,0.13063555464610604,0.021405565333896988
677.0,0.12320855434625164,0.02080636491171938
678.0,0.11543470942652383,0.022140592992773506
679.0,0.10719065185669223,0.023198544470324222
680.0,0.09540398957938388,0.02097329010208366
681.0,0.08359487870409482,0.017978311789727072
682.0,0.07541179000528081,0.018065556037404822
683.0,0.06841354726273888,0.017594365904820792
684.0,0.06415912653314984,0.015917796206925582
685.0,0.05965640344634725,0.015030522139121068
686.0,0.052839361325162995,0.016360938739804712
