raman_shift (cm-1),normalized_intensity
721.464309581086,0.014328001484145389
723.182545473413,0.008456426643556055
724.900144594132,0.0
726.617107224991,0.003477594473731464
728.333433647569,0.0032540787452754252
730.049124143252,0.0
731.764178993264,0.0
733.47859847865,0.0015596991375765267
735.19238288027,0.021096498324293545
736.905532478821,0.04239109917490949
738.618047554814,0.0736711706089144
740.329928388594,0.10278596584292134
742.041175260318,0.12629443573382812
743.751788449978,0.14601615564613035
745.461768237383,0.14317428074208055
747.171114902176,0.14002591685001722
748.879828723819,0.12910294960576324
750.587909981596,0.09643961467951923
752.295358954623,0.0656989670779558
754.00217592184,0.03407526878564075
755.708361162007,0.01132881449451284
757.413914953717,0.0
759.118837575385,0.0
760.82312930525,0.0
762.52679042138,0.0
764.229821201665,0.0
765.932221923833,0.006698480096046513
767.633992865425,0.018851634232689464
769.335134303812,0.03128346860308126
771.035646516195,0.05250302822826923
772.735529779597,0.057851838473928725
774.434784370877,0.054933153699965195
776.133410566708,0.0484588167248604
777.831408643602,0.04074439756673888
779.528778877891,0.0311853274721974
781.225521545737,0.01802959672941247
782.921636923127,0.004993684049346614
784.61712528588,0.0
786.311986909644,0.0
788.006222069889,0.0
789.699831041913,0.0
791.392814100845,0.0
793.085171521647,0.0
794.776903579101,0.0
796.468010547824,0.0
798.158492702256,0.0
799.848350316668,0.0
801.537583665162,0.0
803.226193021668,0.008502431959726798
804.914178659947,0.008223541184019136
806.601540853584,0.014118423239233745
808.288279875998,0.031132821761026157
809.974396000436,0.038581882184837275
811.659889499977,0.032007092871064395
813.344760647526,0.04094212230016579
815.029009715818,0.051836831102352425
816.712636977423,0.06555416739455719
818.395642704736,0.08745387756845002
820.078027169986,0.11981840754905483
821.75979064523,0.19152234003336963
823.440933402358,0.3007332124246566
825.121455713088,0.42651262042569327
826.80135784897,0.5426023486486095
828.480640081383,0.6258788893043168
830.159302681543,0.6668290730733367
831.83734592049,0.6577917900289207
833.514770069103,0.5769952627054168
835.191575398083,0.47171326819024856
836.86776217797,0.35565150486490354
838.543330679133,0.2513030639935748
840.218281171776,0.17055185730237807
841.892613925927,0.12447231296675944
843.566329211457,0.10084367650219925
845.23942729806,0.0739987078019563
846.911908455264,0.06404258000253141
848.583772952437,0.058996163289423253
850.255021058767,0.05164750767318497
851.925653043289,0.06486305063432181
853.595669174858,0.07507436337228879
855.265069722167,0.07884807757020196
856.933854953746,0.10188287107518372
858.602025137954,0.1311400122421187
