wavenumber_cm-1,intensity_normalized
849.0,0.1578221323759622
850.0,0.16456749124803322
851.0,0.17509025888782784
852.0,0.18863222320562925
853.0,0.2041914995115826
854.0,0.2206476725999063
855.0,0.2369220964335365
856.0,0.25213890079470164
857.0,0.26573695259070185
858.0,0.2774880540419231
859.0,0.2874045533771611
860.0,0.2955612562253965
861.0,0.3018946389265329
862.0,0.3060588580799851
863.0,0.3074030603932875
864.0,0.3050917041622596
865.0,0.2983353709299997
866.0,0.28665595991100995
867.0,0.2700951985610032
868.0,0.24929494165113472
869.0,0.2254231638910058
870.0,0.19997205037435847
871.0,0.17449372008454878
872.0,0.1503515715754247
873.0,0.128549675755233
874.0,0.10966880992437811
875.0,0.09390092579317343
876.0,0.08114778560313321
877.0,0.07114101319206315
878.0,0.06354841215833751
879.0,0.058047724914584466
880.0,0.05436523254469661
881.0,0.052286606981985395
882.0,0.05164980192559859
883.0,0.05232716988575601
