raman_shift_cm1,mean,median,std,sem,ci_low,ci_high,cv
109.02881482179274,1632.0933942299562,1578.663908193063,567.9885752450267,57.670502171474595,1517.6183521814637,1746.5684362784486,0.34801229957370877
110.43970447644688,1634.8247074680828,1584.271324226104,568.8934272166775,57.76237596941752,1520.1672973720329,1749.4821175641327,0.347984358578569
111.85059413110099,1637.7011100626323,1585.3529840719511,570.0078178011208,57.87552519005507,1522.8191005387548,1752.5831195865098,0.3480536309701356
113.26148378575513,1637.3721036231548,1585.562474097756,566.4521055986098,57.514497315141234,1523.2067287670066,1751.537478479303,0.34595197044408676
114.67237344040927,1636.6816738410873,1577.3125529934198,563.9242947993159,57.2578370150166,1523.0257656540794,1750.3375820280953,0.3445534362683099
116.08326309506342,1636.3604343508391,1576.7262339980114,563.130369780464,57.1772261426871,1522.864537480744,1749.8563312209342,0.34413589937712197
117.49415274971753,1638.0335254934769,1594.129970280673,562.7776241422074,57.141410249579955,1524.608722609303,1751.4583283776508,0.3435690511722976
118.90504240437167,1633.4756966220489,1582.770651021454,561.6660527324866,57.02854727276674,1520.2749249762019,1746.6764682678959,0.3438472050083057
120.31593205902581,1629.8067659749527,1567.9848739742888,560.3952055551479,56.89951229196856,1516.8621267416288,1742.7514052082765,0.34384150149230647
121.72682171367993,1631.950971345399,1580.0998929867574,559.34569809041,56.79295095400849,1519.2178546961416,1744.6840879946565,0.34274663143175127
123.13771136833407,1624.4366806916207,1565.5906541032484,556.2849138588153,56.48217540082338,1512.320448639843,1736.5529127433983,0.34244789007225035
124.54860102298821,1618.5530959348487,1565.1306156270573,555.7571596327413,56.42859007786564,1506.5432299084705,1730.5629619612268,0.34336665323403887
125.95949067764235,1614.2177729593031,1568.9736197239638,556.4454296902309,56.49847331421048,1502.0691898051414,1726.366356113465,0.34471521687567225
127.37038033229646,1610.89068218715,1559.5761554049209,554.9627181488297,56.34792676645438,1499.0409315684394,1722.7404328058608,0.3445067528699972
128.7812699869506,1612.7991579627392,1562.5208497043996,552.3354583265561,56.08116894791887,1501.4789174287998,1724.1193984966785,0.342470081038644
130.19215964160475,1613.6064175088309,1568.49202143944,550.985690204389,55.94412075925267,1502.5582154793176,1724.6546195383441,0.34146225760246374
131.6030492962589,1612.2797422850715,1571.7499255098453,551.000801574037,55.94565508637487,1501.228494640292,1723.330989929851,0.34175260478873715
133.013938950913,1612.980114229856,1567.6961284162605,548.2561148167541,55.66697436902485,1502.4820434369424,1723.4781850227698,0.33990258775045595
134.42482860556714,1617.0134037617354,1592.3787971560942,549.0596698012989,55.748563016228005,1506.3533807841245,1727.6734267393463,0.3395517121404159
135.83571826022128,1620.1983379857047,1602.1243772730209,551.3152190230329,55.977579341483775,1509.0837211953767,1731.3129547760327,0.34027637610618094
137.2466079148754,1619.2768054553133,1564.7092560187139,553.6152206813249,56.21110912783855,1507.6986357027956,1730.8549752078309,0.3418904160278253
138.65749756952954,1624.8542741780673,1587.7660113833106,551.802477148744,56.02705290842086,1513.6414531335336,1736.067095222601,0.33960120973179164
140.06838722418368,1629.1213265737092,1592.493347509645,552.4034251288364,56.08806993112403,1517.7873876963733,1740.455265451045,0.33908059278226077
141.47927687883782,1632.2389695013665,1586.9080663650882,554.0055022227738,56.250736214481805,1520.5821406035504,1743.8957983991825,0.3394144562006243
142.89016653349194,1634.9030453356595,1592.7380800351702,553.2049306231958,56.16945048412716,1523.4075673373488,1746.3985233339702,0.3383717047940406
144.30105618814608,1637.126066029175,1597.3274874964277,554.8710639792869,56.338620695497994,1525.2947878153147,1748.9573442430353,0.3389299550553968
145.71194584280022,1640.8472761946696,1594.160656037445,556.9141976920773,56.546069493511695,1528.604215371306,1753.090337018033,0.33940647967166765
147.12283549745436,1645.9644513312187,1596.459994569617,558.7367192822745,56.73111852425969,1533.3540710849566,1758.5748315774808,0.3394585580693319
148.53372515210847,1648.5819261455767,1603.6134002229314,559.3405337532052,56.79242659501086,1535.8498503407031,1761.3140019504503,0.33928585827757834
149.94461480676262,1651.9371165657985,1602.970136518278,560.0320692927677,56.862641390825694,1539.0656654927952,1764.8085676388018,0.3390153678833821
151.35550446141676,1655.413454514894,1617.5213465585095,560.7962798275711,56.940235214412425,1542.3879809193993,1768.4389281103888,0.338765085120024
152.76639411607087,1658.650150633233,1613.575664828873,561.5587511623612,57.01765244899277,1545.471005041654,1771.8292962248117,0.33856371155060727
154.177283770725,1656.6362030286261,1621.2519863419452,561.1519669881465,56.97634977386017,1543.5390425992098,1769.7333634580425,0.33872975005753264
155.58817342537915,1655.0327331283313,1622.4579823414883,560.3165991980812,56.891531025648284,1542.1039365834392,1767.9615296732234,0.3385531826545658
156.9990630800333,1655.1307177758367,1615.9794891679699,558.9425856954364,56.75202109157306,1542.4788462613867,1767.7825892902868,0.33770298604967164
158.4099527346874,1659.3477446926802,1620.6711068215984,556.7535512064583,56.529758314200144,1547.1370613043528,1771.5584280810076,0.3355255418806574
159.82084238934155,1655.8949958777503,1620.0394094494632,558.8305622827856,56.74064683732905,1543.26570207953,1768.5242896759705,0.3374794680060996
161.2317320439957,1655.6234629760852,1626.061682882604,560.2673397313721,56.88652948458632,1542.7045944117347,1768.5423315404357,0.3384026333646281
162.64262169864983,1658.4802481256463,1623.2747784098735,560.3328242221864,56.89317842724873,1545.5481815144226,1771.41231473687,0.33785920866736524
164.05351135330395,1658.3233249578936,1631.7626067177866,558.8937720929438,56.74706482116334,1545.6812915624507,1770.9653583533366,0.3370234041103743
165.4644010079581,1660.0067484413653,1630.7766172785828,560.6454109388137,56.92491679964865,1547.0116816588543,1773.0018152238763,0.33773682635038804
166.87529066261223,1662.6282390482186,1636.733505519917,562.0010444839719,57.06256053178893,1549.3599516168285,1775.8965264796086,0.3380196674667891
168.28618031726634,1665.5620643070417,1643.8010515470905,561.6652788693262,57.02846869886751,1552.361448629152,1778.7626799849315,0.33722266549280916
169.69706997192048,1663.853578933708,1635.8196839570892,561.5811758368897,57.01992932972146,1550.6699137696035,1777.0372440978124,0.3375183868022707
171.10795962657463,1668.3270976347683,1629.9856101889986,562.6565257603215,57.12911457181478,1554.9267014780578,1781.7274937914788,0.33725791936006716
172.51884928122877,1673.4394185120227,1630.7191546612721,563.9264563600328,57.25805648825506,1559.7830746740797,1787.0957623499658,0.3369864783401965
173.92973893588288,1674.3918178658569,1648.7632517784336,564.5539833804528,57.321772203625166,1560.608999332506,1788.1746363992077,0.33716957844432194
175.34062859053702,1680.1910579375053,1647.5036564879274,566.0964899596888,57.47839001761724,1566.0973555004741,1794.2847603745365,0.33692387974888555
176.75151824519116,1682.0331218678198,1641.8551687959618,566.8294645635768,57.55281231293704,1567.7916923421506,1796.274551393489,0.33699066754056484
178.1624078998453,1681.5336432468132,1653.035434050951,566.7626317588552,57.54602646973911,1567.3056835134323,1795.761602980194,0.33705102127157766
179.57329755449942,1682.1556786154738,1654.1412560531662,565.7965356018676,57.44793426692435,1568.1224303657639,1796.1889268651837,0.3363520646718952
180.98418720915356,1683.9477695973007,1660.783344647014,568.4931284305961,57.72173178568198,1569.3710375683206,1798.5245016262809,0.33759546388219963
182.3950768638077,1684.7230805836202,1662.2960526469371,569.7539513032932,57.84974895255255,1569.8922364867954,1799.553924680445,0.33818848798932555
183.80596651846182,1684.6738945118034,1657.21016173047,569.2427541746848,57.79784474813657,1569.946079446447,1799.4017095771599,0.3378949219959534
185.21685617311596,1686.1133274843369,1661.4818060466405,568.9076826895003,57.7638233933838,1571.4530442744217,1800.773610694252,0.3374077373187629
186.6277458277701,1689.3429286612009,1669.0664564802519,567.8392116093908,57.655336592009256,1574.8979900500221,1803.7878672723796,0.33613022079501736
188.03863548242424,1690.8156516859935,1667.1462188507899,567.4004281971929,57.610784886519326,1576.4591475112643,1805.1721558607228,0.3355779369746256
